rndm,id,created_at,favorite_count,favorited,retweeted,text,timestamp_ms,Support
907130,6.96E+17,Mon Feb 08 00:35:39 +0000 2016,0,FALSE,FALSE,RT @sohcialism: Can we go ahead and eject talib before someone gets hurt #SB50,1.45E+12,Panthers
907268,6.96E+17,Mon Feb 08 00:35:42 +0000 2016,0,FALSE,FALSE,RT @BlackGirlNerds: Did he just fly?  #SuperBowlSunday #SB50 #BlerdBowl,1.45E+12,Neutral
907566,6.96E+17,Mon Feb 08 00:35:48 +0000 2016,0,FALSE,FALSE,RT @EagleEyeMoser: NFL needs yellow/red cards. Taleb needs to be gone. #SB50 #SuperBowl50,1.45E+12,Panthers
907938,6.96E+17,Mon Feb 08 00:35:56 +0000 2016,0,FALSE,FALSE,RT @BigHPrivateEye: If the broncos win trump wins,1.45E+12,Broncos
908105,6.96E+17,Mon Feb 08 00:35:59 +0000 2016,0,FALSE,FALSE,Pound Panthers,1.45E+12,Panthers
908134,6.96E+17,Mon Feb 08 00:36:00 +0000 2016,0,FALSE,FALSE,RT @barryhains: What is up with these trash ass commercials so far?! #SB50,1.45E+12,Neutral
908583,6.96E+17,Mon Feb 08 00:36:09 +0000 2016,0,FALSE,FALSE,RT @Perneeezy: I'd expect that from Greg Olsen lol.  https://t.co/QPtc4lPpDg,1.45E+12,Panthers
908834,6.96E+17,Mon Feb 08 00:36:14 +0000 2016,0,FALSE,FALSE,"@esurance @JessicaQualls95 Whaaaaaat? Gurl, you better follow! #SB50 #EsuranceSweepstakes",1.45E+12,Neutral
909136,6.96E+17,Mon Feb 08 00:36:21 +0000 2016,0,FALSE,FALSE,Lol wait I haven't seen a cheerleader in forever.. #SuperBowl,1.45E+12,Neutral
909349,6.96E+17,Mon Feb 08 00:36:25 +0000 2016,0,FALSE,FALSE,"How Rude/ I support r Officers U2?
#BlueLivesMatter #UniteBlue #Military #Army #Navy #AirForce #Marines #Oathkeepers https://t.co/fZTWa7F16k",1.45E+12,Neutral
909854,6.96E+17,Mon Feb 08 00:36:36 +0000 2016,0,FALSE,FALSE,"RT @NFL: 10-7 #Broncos lead.

11:25 2Q I #SB50",1.45E+12,Neutral
909990,6.96E+17,Mon Feb 08 00:36:38 +0000 2016,0,FALSE,FALSE,RT @OneDrecti0nFans: OTRA did it better #SB50 https://t.co/v2xy2AKNaq,1.45E+12,Neutral
911784,6.96E+17,Mon Feb 08 00:37:16 +0000 2016,0,FALSE,FALSE,Sack! #sb50,1.45E+12,Neutral
912063,6.96E+17,Mon Feb 08 00:37:22 +0000 2016,0,FALSE,FALSE,RT @Phil_Lewis_: Crying! #SB50 https://t.co/aCVrXwfG7z,1.45E+12,Neutral
912779,6.96E+17,Mon Feb 08 00:37:37 +0000 2016,0,FALSE,FALSE,RT @KicksDeals: #Panthers on the board. #handjive https://t.co/gH2IOWyZkt,1.45E+12,Panthers
913557,6.96E+17,Mon Feb 08 00:37:53 +0000 2016,0,FALSE,FALSE,@x__lanaaa Go Panthers 😁,1.45E+12,Panthers
913926,6.96E+17,Mon Feb 08 00:38:00 +0000 2016,0,FALSE,FALSE,"RT @samwhiteout: Meek, you lose. #SB50 https://t.co/Ff44yuLIi4",1.45E+12,Neutral
914019,6.96E+17,Mon Feb 08 00:38:02 +0000 2016,0,FALSE,FALSE,@RiverboatRonHC challenges the call. The @Panthers should have a sack #SuperBowl #KeepPounding,1.45E+12,Panthers
914223,6.96E+17,Mon Feb 08 00:38:07 +0000 2016,0,FALSE,FALSE,Peyton manning scared af 😂💀,1.45E+12,Broncos
914456,6.96E+17,Mon Feb 08 00:38:11 +0000 2016,0,FALSE,FALSE,RT @Will___Ferrell: Talib better check himself.  #SB50,1.45E+12,Panthers
914517,6.96E+17,Mon Feb 08 00:38:13 +0000 2016,0,FALSE,FALSE,RT @blaccbrry: Cam Newton's body guards trying to stop me from sucking his dick https://t.co/hIkVeBo20t,1.45E+12,Panthers
914736,6.96E+17,Mon Feb 08 00:38:17 +0000 2016,0,FALSE,FALSE,Is the playing surface an issue? Players don't look like they trust there footing #SB50,1.45E+12,Neutral
914908,6.96E+17,Mon Feb 08 00:38:21 +0000 2016,0,FALSE,FALSE,@shannone_hart don't know who he is but now consider him #myson @Broncos https://t.co/uI3c4MJmhC,1.45E+12,Broncos
915269,6.96E+17,Mon Feb 08 00:38:28 +0000 2016,0,FALSE,FALSE,RT @MTV: Still don't know who to root for in #SB50? Let us help: https://t.co/bxQtNyTUA8 https://t.co/fWiQ7NPV66,1.45E+12,Neutral
915557,6.96E+17,Mon Feb 08 00:38:34 +0000 2016,0,FALSE,FALSE,"RT @NFLonCBS: FYI: Broncos led Super Bowl XXII 10-0 after 1st Qtr.
They gave up 35 points in 2nd Qtr &amp; lost 42-10 https://t.co/Dt6Jis1aPG",1.45E+12,Broncos
915665,6.96E+17,Mon Feb 08 00:38:37 +0000 2016,0,FALSE,FALSE,@amyschumer is perfection. Well done @Budweiser #SB50 #tpntweetup @TPNRETAIL,1.45E+12,Neutral
915672,6.96E+17,Mon Feb 08 00:38:37 +0000 2016,0,FALSE,FALSE,RT @esurance: 15 yards or $50K? #EsuranceSweepstakes #SB50,1.45E+12,Neutral
915738,6.96E+17,Mon Feb 08 00:38:38 +0000 2016,0,FALSE,FALSE,RT @EVERYTHINGSLlT: Cam Newton is the GOAT https://t.co/rwE6d3bqjw,1.45E+12,Panthers
915857,6.96E+17,Mon Feb 08 00:38:41 +0000 2016,0,FALSE,FALSE,Panthers!!!! https://t.co/6fQ7O1I7Ay,1.45E+12,Panthers
915922,6.96E+17,Mon Feb 08 00:38:42 +0000 2016,0,FALSE,FALSE,RT @Doritos: RT if you think the #Broncos are going to win #SB50! Make your #Doritos bold predictions now! https://t.co/SH2PZgkBJI,1.45E+12,Broncos
916100,6.96E+17,Mon Feb 08 00:38:46 +0000 2016,0,FALSE,FALSE,"RT @ClickHole: Here is Michael Football, the official Super Bowl mascot: https://t.co/mHLZZwvczY #SuperBowlFacts #SB50 https://t.co/r7CtvLu…",1.45E+12,Neutral
917195,6.96E+17,Mon Feb 08 00:39:09 +0000 2016,0,FALSE,FALSE,Get this RIGHT Refs!!!! #SB50 #TheGloveFits,1.45E+12,Neutral
917388,6.96E+17,Mon Feb 08 00:39:13 +0000 2016,0,FALSE,FALSE,RT @_Snape_: The Broncos and Panthers must be a big deal if they're opening for Beyonce. #SB50,1.45E+12,Neutral
918133,6.96E+17,Mon Feb 08 00:39:28 +0000 2016,0,FALSE,FALSE,A world where everyone is Ryan Reynolds? #SB50,1.45E+12,Neutral
918378,6.96E+17,Mon Feb 08 00:39:33 +0000 2016,0,FALSE,FALSE,Let's go Broncos #SB50 #WinForManning,1.45E+12,Broncos
918400,6.96E+17,Mon Feb 08 00:39:34 +0000 2016,0,FALSE,FALSE,RT @esurance: 15 yards or $50K? #EsuranceSweepstakes #SB50,1.45E+12,Neutral
918497,6.96E+17,Mon Feb 08 00:39:36 +0000 2016,0,FALSE,FALSE,RT @Hisense_USA: We challenge you to try higher definition. Tweet #RetireMyTV for a chance to win a Hisense 4K TV. #SB50,1.45E+12,Neutral
918795,6.96E+17,Mon Feb 08 00:39:42 +0000 2016,0,FALSE,FALSE,RT @esurance: Our customers are the intended receivers when we save money. #EsuranceSweepstakes #SB50 https://t.co/41wH6pTwBB,1.45E+12,Neutral
918808,6.96E+17,Mon Feb 08 00:39:42 +0000 2016,0,FALSE,FALSE,"RT @BlackPplVines: When you dodge temptation 
https://t.co/vdvPoA9k7i",1.45E+12,Neutral
918874,6.96E+17,Mon Feb 08 00:39:44 +0000 2016,0,FALSE,FALSE,So far the #SteveHarveyCommerical was the best #SB50 #SuperBowl #SuperBowlSunday,1.45E+12,Neutral
918896,6.96E+17,Mon Feb 08 00:39:44 +0000 2016,0,FALSE,FALSE,This Ryan Reynolds commercial is about 4 years too late. #SB50,1.45E+12,Neutral
919928,6.96E+17,Mon Feb 08 00:40:05 +0000 2016,0,FALSE,FALSE,RT @AllWomenAreDumb: Whoever wins Super Bowl MVP if the Panthers win gonna take her home https://t.co/pHZHRxvst6,1.45E+12,Panthers
920580,6.96E+17,Mon Feb 08 00:40:19 +0000 2016,0,FALSE,FALSE,"RT @TODAYshow: Gather your crew, and meet the 5 friends who have attended every single #SuperBowl! https://t.co/W7zUYa0VIz
https://t.co/u8P…",1.45E+12,Neutral
921396,6.96E+17,Mon Feb 08 00:40:36 +0000 2016,0,FALSE,FALSE,"RT @NFL: Jonathan Stewart DIVES over the goal line....

#TOUCHDOWN @PANTHERS! #KeepPounding #SB50 https://t.co/CEWzxH3YnE",1.45E+12,Panthers
921407,6.96E+17,Mon Feb 08 00:40:36 +0000 2016,0,FALSE,FALSE,Ryan Reynolds in that Hyundai commercial #SB50,1.45E+12,Neutral
921976,6.96E+17,Mon Feb 08 00:40:48 +0000 2016,0,FALSE,FALSE,RT @marieclaire: Ryan Reynolds 😍😍😍😍😍 #SB50,1.45E+12,Neutral
922787,6.96E+17,Mon Feb 08 00:41:05 +0000 2016,0,FALSE,FALSE,RT @HuffPostImpact: How #SuperBowl 50 became ground zero for the fight over homelessness https://t.co/CWOVt3nmE7 https://t.co/CrMwlwUZDf,1.45E+12,Neutral
922812,6.96E+17,Mon Feb 08 00:41:06 +0000 2016,0,FALSE,FALSE,RT @ChrissColdplay: #SB50 #PepsiHalftime I feel so happy right now... CONGRATS AND THANK YOU FOR EVERYTHING. MUCH LOVE ❤  @coldplay https:/…,1.45E+12,Neutral
922851,6.96E+17,Mon Feb 08 00:41:06 +0000 2016,0,FALSE,FALSE,Me to  https://t.co/5LGTh6JA9d,1.45E+12,Neutral
923350,6.96E+17,Mon Feb 08 00:41:17 +0000 2016,0,FALSE,FALSE,"RT @StudyingLiberty: Atta boy, Steve Harvey. #SB50",1.45E+12,Neutral
923826,6.96E+17,Mon Feb 08 00:41:27 +0000 2016,0,FALSE,FALSE,RT @DisneyZootopia: Super pumped for #TeenagedMutantNinjaSloths!  #ZooperBowl #SB50 https://t.co/qjDVB5Az4E,1.45E+12,Neutral
924693,6.96E+17,Mon Feb 08 00:41:45 +0000 2016,0,FALSE,FALSE,RT @Forbes: Some of the most impressive Super Bowl 50 numbers https://t.co/QAP9z33KQ4 #SB50 https://t.co/HTn6sxFBhT,1.45E+12,Neutral
924708,6.96E+17,Mon Feb 08 00:41:45 +0000 2016,0,FALSE,FALSE,@RobLundquist It isn't over yet Robert! #SB50 #Broncos,1.45E+12,Neutral
924748,6.96E+17,Mon Feb 08 00:41:46 +0000 2016,0,FALSE,FALSE,RT @berniexhillary: LMAOOOOOOOOOO THEY BOTH WATCHIN THE GAME RIGHT NOW TOO #SB50 https://t.co/jkzd62mHSL,1.45E+12,Neutral
924954,6.96E+17,Mon Feb 08 00:41:50 +0000 2016,0,FALSE,FALSE,"When a picture of @Steventyler made from @Skittles starts talking, must I emphasize again??! Lol jk #SB50 #SuperBowl #SuperBowlSunday",1.45E+12,Neutral
924954,6.96E+17,Mon Feb 08 00:41:50 +0000 2016,0,FALSE,FALSE,"When a picture of @Steventyler made from @Skittles starts talking, must I emphasize again??! Lol jk #SB50 #SuperBowl #SuperBowlSunday",1.45E+12,Neutral
925028,6.96E+17,Mon Feb 08 00:41:52 +0000 2016,0,FALSE,FALSE,"RT @jasonlynch: He’ll ride that wave at least through Celebrity Family Feud this summer, I’m guessing. https://t.co/4IKcV0mA62",1.45E+12,Neutral
925531,6.96E+17,Mon Feb 08 00:42:02 +0000 2016,0,FALSE,FALSE,"RT @KdotJohnson_: But he has a ring, Cam tryna get one. https://t.co/nHGHprZs1w",1.45E+12,Panthers
925941,6.96E+17,Mon Feb 08 00:42:11 +0000 2016,0,FALSE,FALSE,RT @tinatbh: If the former MVP doesn't make an appearance this Super Bowl I'll be quite disappointed #SB50 https://t.co/dQYC34hgAj,1.45E+12,Neutral
926081,6.96E+17,Mon Feb 08 00:42:14 +0000 2016,0,FALSE,FALSE,RT @Albi_SideArms: That T-Mobile commercial was great LMAO #SB50,1.45E+12,Neutral
926586,6.96E+17,Mon Feb 08 00:42:24 +0000 2016,0,FALSE,FALSE,"RT @NFL: Wait for it...

Wait for it...

Yep, that's @KDTrey5 aka professional #SB50 photographer 📸 https://t.co/xOloQykPvU",1.45E+12,Neutral
926725,6.96E+17,Mon Feb 08 00:42:27 +0000 2016,0,FALSE,FALSE,The Panthers have awakened.  #khou #SuperBowl,1.45E+12,Panthers
926841,6.96E+17,Mon Feb 08 00:42:30 +0000 2016,0,FALSE,FALSE,RT @Doritos: RT if you think the #Panthers are going to win #SB50! Make your #Doritos bold predictions now! https://t.co/qMafbdbFfk,1.45E+12,Panthers
927267,6.96E+17,Mon Feb 08 00:42:38 +0000 2016,0,FALSE,FALSE,Panthers comin alive,1.45E+12,Panthers
927571,6.96E+17,Mon Feb 08 00:42:45 +0000 2016,0,FALSE,FALSE,"Best part of the first half, I found out there is a new Bourne movie coming #SuperBowl",1.45E+12,Neutral
927739,6.96E+17,Mon Feb 08 00:42:48 +0000 2016,0,FALSE,FALSE,Panthers just had to relax,1.45E+12,Panthers
928175,6.96E+17,Mon Feb 08 00:42:57 +0000 2016,0,FALSE,FALSE,These refs seem to be one sided! #SB50,1.45E+12,Neutral
928278,6.96E+17,Mon Feb 08 00:42:59 +0000 2016,0,FALSE,FALSE,RT @Expert_Wx: Of to a great start Broncos. Now let's keep up this great defense!!!,1.45E+12,Broncos
928868,6.96E+17,Mon Feb 08 00:43:12 +0000 2016,0,FALSE,FALSE,RT @BWilliamsonNFL: Miller and Kuechly putting on linebacking show #SB50,1.45E+12,Neutral
928888,6.96E+17,Mon Feb 08 00:43:12 +0000 2016,0,FALSE,FALSE,RT @halaljp: Let's go one direction! #OneDirection #SB50 https://t.co/5e0XI0mCNW,1.45E+12,Neutral
929002,6.96E+17,Mon Feb 08 00:43:15 +0000 2016,0,FALSE,FALSE,RT @coldplay: Not long now... #SB50 #PepsiHalftime https://t.co/7QsDfe5wRC,1.45E+12,Neutral
930201,6.96E+17,Mon Feb 08 00:43:40 +0000 2016,0,FALSE,FALSE,RT @kasedia1: Ran out of challenges because these refs don't know how to ref  a game #SB50,1.45E+12,Neutral
930387,6.96E+17,Mon Feb 08 00:43:43 +0000 2016,0,FALSE,FALSE,"RT @BlackPplVines: When you dodge temptation 
https://t.co/vdvPoA9k7i",1.45E+12,Neutral
930759,6.96E+17,Mon Feb 08 00:43:51 +0000 2016,0,FALSE,FALSE,RT @NickTheBullsFan: Luke is such a tank #SB50,1.45E+12,Neutral
932384,6.96E+17,Mon Feb 08 00:44:25 +0000 2016,0,FALSE,FALSE,"RT @BlackPplVines: When you dodge temptation 
https://t.co/vdvPoA9k7i",1.45E+12,Neutral
932481,6.96E+17,Mon Feb 08 00:44:27 +0000 2016,0,FALSE,FALSE,Panthers gotta keep this up,1.45E+12,Panthers
932665,6.96E+17,Mon Feb 08 00:44:31 +0000 2016,0,FALSE,FALSE,Cute! Love it  https://t.co/6LVs6mdHsX,1.45E+12,Neutral
932739,6.96E+17,Mon Feb 08 00:44:32 +0000 2016,0,FALSE,FALSE,What do you think? Are these the winners? #MNAdBowl  https://t.co/FyOfO17wtS,1.45E+12,Neutral
932994,6.96E+17,Mon Feb 08 00:44:38 +0000 2016,0,FALSE,FALSE,Go Payton!!! GO BRONCOS!!! 2V*  ;-) — watching Sunday Night Football on NBC,1.45E+12,Broncos
933587,6.96E+17,Mon Feb 08 00:44:50 +0000 2016,0,FALSE,FALSE,RT @Trekles: Dodging feelings like https://t.co/RfnoOd2dIh,1.45E+12,Neutral
933706,6.96E+17,Mon Feb 08 00:44:53 +0000 2016,0,FALSE,FALSE,First @PanicAtTheDisco now @falloutboy ? I'm down with the #SB50 music choices.,1.45E+12,Neutral
934611,6.96E+17,Mon Feb 08 00:45:11 +0000 2016,0,FALSE,FALSE,Tell me again why JJ Watt won DPoy over Luke Keuchly?? #NFL #NFLHonors #DPOY #SuperBowl #robbed #BS,1.45E+12,Panthers
935113,6.96E+17,Mon Feb 08 00:45:22 +0000 2016,0,FALSE,FALSE,RT @lawblond7: Amy &amp; Seth would at least make the White house fun #BudLightParty #SB50 #EsuranceSweepstakes,1.45E+12,Neutral
935666,6.96E+17,Mon Feb 08 00:45:33 +0000 2016,0,FALSE,FALSE,"RT @NFLRT: The Panthers are out of Challenges because Ron Rivera had to keep doing their job for them

#NFLLogic #SB50 https://t.co/ehjHtYa…",1.45E+12,Panthers
935828,6.96E+17,Mon Feb 08 00:45:37 +0000 2016,0,FALSE,FALSE,Should at least be able to get him on assault charges.  We'll put some of his ball sweat(DNA) on the facemask. #SB50 https://t.co/HHolY5YPNh,1.45E+12,Neutral
936139,6.96E+17,Mon Feb 08 00:45:43 +0000 2016,0,FALSE,FALSE,"RT @Daddy_Warpig: The 2nd Quarter Broncos strategy is apparently: GET ALL THE PENALTIES!

Gotta catch 'em all.

#SuperBowl",1.45E+12,Broncos
936243,6.96E+17,Mon Feb 08 00:45:45 +0000 2016,0,FALSE,FALSE,CROWD-VIEW video of Lady Gaga's #SuperBowl performance. 🇺🇸 #SB50 https://t.co/i6tMysTKPD,1.45E+12,Neutral
936360,6.96E+17,Mon Feb 08 00:45:48 +0000 2016,0,FALSE,FALSE,I’ve got the @Panthers winning #SB50! #SBFanVote #KeepPounding https://t.co/sbYkN6kzeI,1.45E+12,Panthers
936576,6.96E+17,Mon Feb 08 00:45:52 +0000 2016,0,FALSE,FALSE,Only if it was cowboys@broncos 😭,1.45E+12,Broncos
937238,6.96E+17,Mon Feb 08 00:46:06 +0000 2016,0,FALSE,FALSE,Why get cute. #Panthers #SB50,1.45E+12,Panthers
937909,6.96E+17,Mon Feb 08 00:46:20 +0000 2016,0,FALSE,FALSE,#KeepPounding! I’m taking the Panthers to win Super Bowl 50. #SBVote https://t.co/tVE86Xtqtk https://t.co/quDROrTElr,1.45E+12,Neutral
938153,6.96E+17,Mon Feb 08 00:46:25 +0000 2016,0,FALSE,FALSE,RT @Trekles: Dodging feelings like https://t.co/RfnoOd2dIh,1.45E+12,Neutral
938252,6.96E+17,Mon Feb 08 00:46:27 +0000 2016,0,FALSE,FALSE,RT @ElTorroOcho: Cam newton always smiling no matter what the situation is https://t.co/5MQLomrziQ,1.45E+12,Panthers
938309,6.96E+17,Mon Feb 08 00:46:28 +0000 2016,0,FALSE,FALSE,"Malik Jackson covering Cam Newton, smothering that throw back pass attempt",1.45E+12,Panthers
938784,6.96E+17,Mon Feb 08 00:46:38 +0000 2016,0,FALSE,FALSE,RT @esurance: More pizza is sold today than any other day of the year. Eat up! 🍕🍕🍕 #EsuranceSweepstakes #SB50 https://t.co/ZnMnuf9Ekt,1.45E+12,Neutral
938986,6.96E+17,Mon Feb 08 00:46:43 +0000 2016,0,FALSE,FALSE,RT @BlackGirlsWinni: I like how Steve Harvey is making money off of his mistake 😂😂😂😂 #SuperBowl,1.45E+12,Neutral
939337,6.96E+17,Mon Feb 08 00:46:50 +0000 2016,0,FALSE,FALSE,@Andy so hot 🔥🏈#SB50,1.45E+12,Neutral
939339,6.96E+17,Mon Feb 08 00:46:50 +0000 2016,0,FALSE,FALSE,RT @AvosfromMexico: We're in the FINAL hours! RT for a chance to win a stellar TRIP: https://t.co/m3gCN7dZ02  #SB50 #AvosInSpace https://t.…,1.45E+12,Neutral
939708,6.96E+17,Mon Feb 08 00:46:58 +0000 2016,0,FALSE,FALSE,Add to the atmosphere of the #SuperBowl by doing a food run in the dark and dodging small toy cars and Lego on the way,1.45E+12,Neutral
940349,6.96E+17,Mon Feb 08 00:47:11 +0000 2016,0,FALSE,FALSE,RT @HogwartsLogics: I don't care about the #SuperBowl because the last time I honestly cared about a big sporting event Voldemort returned …,1.45E+12,Neutral
940833,6.96E+17,Mon Feb 08 00:47:21 +0000 2016,0,FALSE,FALSE,RT @ArloSmartHome: RT: Fill in the blank: “Arlo sees the ____ bowl” &amp; win an Arlo two-camera set! #BowlsWeWatch #SB50 https://t.co/ySXBGLsG…,1.45E+12,Neutral
941059,6.96E+17,Mon Feb 08 00:47:26 +0000 2016,0,FALSE,FALSE,What a run!! #SB50,1.45E+12,Neutral
941222,6.96E+17,Mon Feb 08 00:47:29 +0000 2016,0,FALSE,FALSE,RT @thestate: Miss that @Hyundai #SB50 commercial featuring @VancityReynolds? Catch it again here https://t.co/4nvvruexP1 https://t.co/hJaY…,1.45E+12,Neutral
941420,6.96E+17,Mon Feb 08 00:47:33 +0000 2016,0,FALSE,FALSE,"RT @Hub_Arkush: Momentum has swung to Panthers, Manning's limitations are clear but Denver ""D"" keeping them in it.",1.45E+12,Broncos
941859,6.96E+17,Mon Feb 08 00:47:42 +0000 2016,0,FALSE,FALSE,"Let's Go Broncos, Let's Go #SuperBowl #SB50 #Broncos",1.45E+12,Broncos
941984,6.96E+17,Mon Feb 08 00:47:45 +0000 2016,0,FALSE,FALSE,RT @esurance: While he’s re-cleating you should be retweeting!  #EsuranceSweepstakes #SB50,1.45E+12,Neutral
943328,6.96E+17,Mon Feb 08 00:48:13 +0000 2016,0,FALSE,FALSE,RT @JesseBriscoe: If the panthers lose ...ill never dab again,1.45E+12,Panthers
943397,6.96E+17,Mon Feb 08 00:48:14 +0000 2016,0,FALSE,FALSE,RT @BeforeFamePics: Monday morning is gonna hit everybody like...#SB50 https://t.co/Cln3W0cyc0,1.45E+12,Neutral
943451,6.96E+17,Mon Feb 08 00:48:16 +0000 2016,0,FALSE,FALSE,Great punt return! #SB50,1.45E+12,Neutral
943648,6.96E+17,Mon Feb 08 00:48:20 +0000 2016,0,FALSE,FALSE,RT @9NEWS: HUGE return by Norwood who risks getting hit by not fair catching it and takes it down to the 14!!!! #CARvsDEN #WeAreBRONCOS #SB…,1.45E+12,Broncos
944668,6.96E+17,Mon Feb 08 00:48:41 +0000 2016,0,FALSE,FALSE,RT @WeLoveRobDyrdek: Dwight Schrute &gt; Cam Newton https://t.co/2u4bCcwylg,1.45E+12,Panthers
944738,6.96E+17,Mon Feb 08 00:48:42 +0000 2016,0,FALSE,FALSE,RT @esurance: More pizza is sold today than any other day of the year. Eat up! 🍕🍕🍕 #EsuranceSweepstakes #SB50 https://t.co/ZnMnuf9Ekt,1.45E+12,Neutral
944846,6.96E+17,Mon Feb 08 00:48:45 +0000 2016,0,FALSE,FALSE,Wow. Panthers special team effed up.,1.45E+12,Panthers
945000,6.96E+17,Mon Feb 08 00:48:48 +0000 2016,0,FALSE,FALSE,Nice save there... just caught him before the touchdown! #SB50,1.45E+12,Neutral
945019,6.96E+17,Mon Feb 08 00:48:48 +0000 2016,0,FALSE,FALSE,"RT @PCRicardo: My cousin and UW-Oshkosh grad, Rene Delgado, is the idea man behind this Esurance ad campaign #EsuranceSweepstakes  https://…",1.45E+12,Neutral
945340,6.96E+17,Mon Feb 08 00:48:55 +0000 2016,0,FALSE,FALSE,Where's hillman at when u need him!!! #Broncos #letsgobroncos,1.45E+12,Broncos
945503,6.96E+17,Mon Feb 08 00:48:58 +0000 2016,0,FALSE,FALSE,"RT @nflnetwork: HE (ALMOST) GONE.

@Broncos start their next possession with good field position.

#Broncos #SB50",1.45E+12,Neutral
945659,6.96E+17,Mon Feb 08 00:49:02 +0000 2016,0,FALSE,FALSE,RT @esurance: More pizza is sold today than any other day of the year. Eat up! 🍕🍕🍕 #EsuranceSweepstakes #SB50 https://t.co/ZnMnuf9Ekt,1.45E+12,Neutral
945855,6.96E+17,Mon Feb 08 00:49:06 +0000 2016,0,FALSE,FALSE,Did you miss Episode 8 of #KidsDeserveit with @hopekingteach? You can watch now HERE https://t.co/nekjAhBK6s #SuperBowl #SuperBowlSunday,1.45E+12,Neutral
945977,6.96E+17,Mon Feb 08 00:49:08 +0000 2016,0,FALSE,FALSE,RT @NerdyWonka: Steve Harvey right now. #SB50 https://t.co/KL4SWtVzHW,1.45E+12,Neutral
945983,6.96E+17,Mon Feb 08 00:49:08 +0000 2016,0,FALSE,FALSE,RT @SchambackSunset: .@ladygaga is ⚠️killing⚠️ the Effie Trinket look! The odds are definitely in her favor 💯 #SB50 https://t.co/ooaaUjt8Ae,1.45E+12,Neutral
946239,6.96E+17,Mon Feb 08 00:49:14 +0000 2016,0,FALSE,FALSE,Panthers making STUPID mistakes,1.45E+12,Panthers
946488,6.96E+17,Mon Feb 08 00:49:19 +0000 2016,0,FALSE,FALSE,RT @lowkeyhendrix: the Panthers tried it 😂,1.45E+12,Panthers
946623,6.96E+17,Mon Feb 08 00:49:22 +0000 2016,0,FALSE,FALSE,RT @NFL_Access: Jordan Norwood's 61-yard punt return is the longest in Super Bowl history. #SB50,1.45E+12,Neutral
947528,6.96E+17,Mon Feb 08 00:49:40 +0000 2016,0,FALSE,FALSE,"""I'm not taking responsibility for this!"" LOL https://t.co/xs82VSbBxA",1.45E+12,Neutral
947920,6.96E+17,Mon Feb 08 00:49:49 +0000 2016,0,FALSE,FALSE,"""Betty White Does the Dab Better Than You"" via @TeamStream https://t.co/2R3JI37ujd",1.45E+12,Neutral
948582,6.96E+17,Mon Feb 08 00:50:02 +0000 2016,0,FALSE,FALSE,RT @esurance: More pizza is sold today than any other day of the year. Eat up! 🍕🍕🍕 #EsuranceSweepstakes #SB50 https://t.co/ZnMnuf9Ekt,1.45E+12,Neutral
948805,6.96E+17,Mon Feb 08 00:50:07 +0000 2016,0,FALSE,FALSE,RT @BettyMWhite: I taught @CameronNewton everything he knows. #SuperBowl https://t.co/IaGeUMbXWx,1.45E+12,Panthers
948829,6.96E+17,Mon Feb 08 00:50:08 +0000 2016,0,FALSE,FALSE,"RT @JillStanek: .@NARAL critiques of #SuperBowl ads always as entertaining as the ads, fulfilling the dour feminist caricature #SB50 https:…",1.45E+12,Neutral
949579,6.96E+17,Mon Feb 08 00:50:23 +0000 2016,0,FALSE,FALSE,RT @zellieimani: Norwood is either extremely brave or extremely stupid for not calling fair catch. #SB50,1.45E+12,Neutral
949688,6.96E+17,Mon Feb 08 00:50:25 +0000 2016,0,FALSE,FALSE,RT @ESPNNFL: BOOM. #SB50 https://t.co/sSCmxOFaHZ,1.45E+12,Neutral
949730,6.96E+17,Mon Feb 08 00:50:26 +0000 2016,0,FALSE,FALSE,RT @KarenCivil: Kevin Durant is working the sidelines as a photographer for the Player's Tribune at #SB50. https://t.co/toJzsD9Uob,1.45E+12,Neutral
949847,6.96E+17,Mon Feb 08 00:50:29 +0000 2016,0,FALSE,FALSE,RT @BettyMWhite: I taught @CameronNewton everything he knows. #SuperBowl https://t.co/IaGeUMbXWx,1.45E+12,Panthers
949915,6.96E+17,Mon Feb 08 00:50:30 +0000 2016,0,FALSE,FALSE,RT @esurance: It takes 70 cameras to broadcast the big game. Welcome to the modern world. #EsuranceSweepstakes #SB50 https://t.co/eb2g8p6QEh,1.45E+12,Neutral
949930,6.96E+17,Mon Feb 08 00:50:31 +0000 2016,0,FALSE,FALSE,Why does there have to be school tomorrow 🙄🔫 https://t.co/Kh7P9Gb1pu https://t.co/PrOS3p95gQ,1.45E+12,Neutral
950045,6.96E+17,Mon Feb 08 00:50:33 +0000 2016,0,FALSE,FALSE,RT @__J_R: 97 on the Panthers deserves a bonus,1.45E+12,Panthers
950183,6.96E+17,Mon Feb 08 00:50:36 +0000 2016,0,FALSE,FALSE,RT @NatalieAbrams: Here's that #SuperBowl trailer for #TheJungleBook. Totally in. https://t.co/x0QwlN0qxg https://t.co/2c7eZpf61o,1.45E+12,Neutral
950243,6.96E+17,Mon Feb 08 00:50:37 +0000 2016,0,FALSE,FALSE,RT @esurance: There’s no excessive celebration penalty if you win a share of $1 million during #SB50. #EsuranceSweepstakes https://t.co/HHF…,1.45E+12,Neutral
